id,season,country,comp_level,lg_finish,squad,age,games,games_starts,mnts,minutes_90s,goals,assists,goals_pens,pens_made,pens_att,cards_yellow,cards_red,goals_per90,assists_per90,goals_assists_per90,goals_pens_per90
a6de370d,2019-2020,ESP,1. La Liga,15th,Betis,28,36,36,3163,35.1,6,6,3,3,4,5,0,0.17,0.17,0.34,0.09
a6de6361,2019-2020,ENG,1. Premier League,17th,Aston Villa,33,20,20,1794,19.9,0,0,0,0,0,0,0,0,0,0,0
a70b8345,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,26,9,9,810,9,0,0,0,0,0,0,0,0,0,0,0
a712ca2b,2019-2020,ENG,1. Premier League,16th,West Ham,22,32,31,2766,30.7,3,1,3,0,0,8,0,0.1,0.03,0.13,0.1
a73c8f95,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,14,12,1058,11.8,0,0,0,0,0,2,0,0,0,0,0
a7813ac4,2019-2020,GER,1. Bundesliga,13th,Mainz 05,31,26,16,1709,19,2,4,1,1,1,3,0,0.11,0.21,0.32,0.05
a7a9d95a,2019-2020,GER,1. Bundesliga,2nd,Dortmund,25,11,6,530,5.9,5,1,5,0,0,0,0,0.85,0.17,1.02,0.85
a7a9d95a,2019-2020,ESP,1. La Liga,5th,Villarreal,25,13,11,924,10.3,4,1,4,0,0,1,0,0.39,0.1,0.49,0.39
a83d8b0c,2019-2020,ESP,1. La Liga,5th,Villarreal,21,30,7,889,9.9,2,1,2,0,0,2,0,0.2,0.1,0.3,0.2
a8542814,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,29,21,12,1123,12.5,0,2,0,0,0,1,0,0,0.16,0.16,0
a8a3d139,2019-2020,ENG,1. Premier League,17th,Aston Villa,26,1,1,7,0.1,0,0,0,0,0,0,0,0,0,0,0
a8a874f1,2019-2020,ITA,1. Serie A,8th,Sassuolo,21,33,31,2586,28.7,0,5,0,0,0,9,0,0,0.17,0.17,0
a8d4428b,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,19,28,15,1416,15.7,4,2,4,0,0,2,0,0.25,0.13,0.38,0.25
a8f21b9f,2019-2020,ESP,1. La Liga,2nd,Barcelona,21,10,5,476,5.3,1,2,1,0,0,0,0,0.19,0.38,0.57,0.19
a8f21b9f,2019-2020,ITA,1. Serie A,5th,Roma,21,14,5,566,6.3,1,3,1,0,0,2,0,0.16,0.48,0.64,0.16
a92ab7be,2019-2020,GER,1. Bundesliga,8th,Freiburg,26,10,10,900,10,0,0,0,0,0,0,0,0,0,0,0
a952a529,2019-2020,ESP,1. La Liga,6th,Real Sociedad,18,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
a96e5dc0,2019-2020,ITA,1. Serie A,8th,Sassuolo,24,29,25,2186,24.3,1,2,1,0,0,8,0,0.04,0.08,0.12,0.04
a9dc785c,2019-2020,ESP,1. La Liga,2nd,Barcelona,30,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0
a9eaccda,2019-2020,ITA,1. Serie A,14th,Cagliari,33,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
aa0ac32d,2019-2020,ESP,1. La Liga,12th,Levante,30,8,5,485,5.4,0,0,0,0,0,0,0,0,0,0,0
aad48be9,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,21,20,1731,19.2,1,0,1,0,0,8,0,0.05,0,0.05,0.05
aad53e64,2019-2020,ESP,1. La Liga,10th,Osasuna,22,8,4,313,3.5,0,1,0,0,0,0,0,0,0.29,0.29,0
aae9d04a,2019-2020,ITA,1. Serie A,9th,Hellas Verona,27,36,36,3228,35.9,5,3,5,0,0,6,0,0.14,0.08,0.22,0.14
ab070c55,2019-2020,ENG,1. Premier League,14th,Crystal Palace,28,24,13,1261,14,2,1,2,0,0,4,1,0.14,0.07,0.21,0.14
ab13a5aa,2019-2020,ENG,1. Premier League,14th,Crystal Palace,32,35,35,3150,35,0,0,0,0,0,1,0,0,0,0,0
ab1ca213,2019-2020,ITA,1. Serie A,9th,Hellas Verona,33,34,32,2811,31.2,3,4,3,0,0,6,0,0.1,0.13,0.22,0.1
ab4449d6,2019-2020,ITA,1. Serie A,12th,Bologna,28,37,37,3330,37,0,0,0,0,0,2,0,0,0,0,0
ab651565,2019-2020,ENG,1. Premier League,11th,Southampton,25,32,32,2762,30.7,4,4,4,0,0,2,0,0.13,0.13,0.26,0.13
ab700320,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,20,14,5,535,5.9,0,0,0,0,0,0,0,0,0,0,0
ab7bf91d,2019-2020,ESP,1. La Liga,11th,Athletic Club,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
abb3bb95,2019-2020,ESP,1. La Liga,4th,Sevilla,28,35,24,2059,22.9,6,1,6,0,0,2,0,0.26,0.04,0.31,0.26
abe66106,2019-2020,ENG,1. Premier League,6th,Tottenham,27,25,12,1215,13.5,2,1,2,0,0,3,0,0.15,0.07,0.22,0.15
ac05f970,2019-2020,ENG,1. Premier League,16th,West Ham,29,24,19,1768,19.6,10,3,9,1,1,3,0,0.51,0.15,0.66,0.46
ac295d9e,2019-2020,ESP,1. La Liga,14th,Eibar,27,35,35,3150,35,0,0,0,0,0,3,0,0,0,0,0
ac4003af,2019-2020,ITA,1. Serie A,3rd,Atalanta,27,6,5,525,5.8,0,0,0,0,0,0,0,0,0,0,0
ac73ec79,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,21,25,21,1783,19.8,3,1,3,0,0,1,0,0.15,0.05,0.2,0.15
ac7e640b,2019-2020,ITA,1. Serie A,3rd,Atalanta,25,14,11,959,10.7,0,1,0,0,0,1,0,0,0.09,0.09,0
ac7e640b,2019-2020,ITA,1. Serie A,6th,Milan,25,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ac861941,2019-2020,ENG,1. Premier League,6th,Tottenham,25,19,15,1344,14.9,0,2,0,0,0,5,0,0,0.13,0.13,0
ad00b1a8,2019-2020,GER,1. Bundesliga,14th,Köln,24,18,13,1158,12.9,0,0,0,0,0,1,0,0,0,0,0
ad1ffcfd,2019-2020,ESP,1. La Liga,5th,Villarreal,31,34,33,2648,29.4,1,2,1,0,0,10,1,0.03,0.07,0.1,0.03
ad3389d5,2019-2020,GER,1. Bundesliga,5th,Leverkusen,29,34,34,3060,34,0,0,0,0,0,1,0,0,0,0,0
ad6df2d5,2019-2020,ITA,1. Serie A,1st,Juventus,29,30,28,2277,25.3,3,6,3,0,0,10,0,0.12,0.24,0.36,0.12
aded8e6f,2019-2020,ITA,1. Serie A,5th,Roma,17,1,1,59,0.7,0,0,0,0,0,0,0,0,0,0,0
adfc9123,2019-2020,ESP,1. La Liga,2nd,Barcelona,32,35,35,3092,34.4,1,0,1,0,0,15,0,0.03,0,0.03,0.03
ae44e8e2,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,21,12,9,747,8.3,3,1,3,0,0,1,0,0.36,0.12,0.48,0.36
ae48c5cb,2019-2020,ESP,1. La Liga,5th,Villarreal,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
ae4e2852,2019-2020,ITA,1. Serie A,1st,Juventus,26,9,6,471,5.2,0,0,0,0,0,1,0,0,0,0,0
ae7058f9,2019-2020,ITA,1. Serie A,15th,Sampdoria,21,8,7,569,6.3,1,0,1,0,0,1,1,0.16,0,0.16,0.16
aed746df,2019-2020,ESP,1. La Liga,16th,Alavés,29,16,10,864,9.6,1,0,1,0,0,3,0,0.1,0,0.1,0.1
aeed5c06,2019-2020,GER,1. Bundesliga,5th,Leverkusen,20,28,18,1771,19.7,5,5,5,0,0,3,0,0.25,0.25,0.51,0.25
afb0c500,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,26,26,2315,25.7,0,0,0,0,0,1,1,0,0,0,0
b05e2dbd,2019-2020,ESP,1. La Liga,9th,Valencia,24,24,23,1988,22.1,0,1,0,0,0,5,0,0,0.05,0.05,0
b0616e3d,2019-2020,ESP,1. La Liga,4th,Sevilla,29,11,8,773,8.6,1,0,1,0,0,2,0,0.12,0,0.12,0.12
b0a0698b,2019-2020,GER,1. Bundesliga,14th,Köln,29,26,26,2207,24.5,1,1,1,0,0,4,1,0.04,0.04,0.08,0.04
b0b4fd3e,2019-2020,ENG,1. Premier League,17th,Aston Villa,23,36,36,3233,35.9,8,6,8,0,1,8,0,0.22,0.17,0.39,0.22
b0c71810,2019-2020,ENG,1. Premier League,11th,Southampton,25,20,8,764,8.5,0,2,0,0,0,2,0,0,0.24,0.24,0
b0f7e36c,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,34,31,2637,29.3,11,6,10,1,2,7,0,0.38,0.2,0.58,0.34
b0fce72c,2019-2020,ESP,1. La Liga,11th,Athletic Club,26,20,13,1269,14.1,0,1,0,0,0,3,0,0,0.07,0.07,0
b1236c63,2019-2020,ITA,1. Serie A,13th,Udinese,29,28,15,1251,13.9,3,1,3,0,0,4,0,0.22,0.07,0.29,0.22
b14d0c5d,2019-2020,ESP,1. La Liga,15th,Betis,29,14,14,1175,13.1,1,0,1,0,0,1,0,0.08,0,0.08,0.08
b19db005,2019-2020,ESP,1. La Liga,2nd,Barcelona,22,5,3,357,4,1,0,1,0,0,1,1,0.25,0,0.25,0.25
b1b25949,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,33,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b1cd37e6,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,26,33,33,2958,32.9,4,11,4,0,0,4,0,0.12,0.33,0.46,0.12
b217ef29,2019-2020,ENG,1. Premier League,1st,Liverpool,27,9,8,703,7.8,1,0,1,0,0,0,0,0.13,0,0.13,0.13
b233e8e4,2019-2020,ESP,1. La Liga,17th,Celta Vigo,27,18,17,1529,17,1,0,1,0,0,5,0,0.06,0,0.06,0.06
b233e8e4,2019-2020,ITA,1. Serie A,15th,Sampdoria,27,10,7,666,7.4,0,0,0,0,0,3,1,0,0,0,0
b28bbd58,2019-2020,ENG,1. Premier League,14th,Crystal Palace,28,24,14,1294,14.4,1,1,1,0,0,0,0,0.07,0.07,0.14,0.07
b2bc3b1f,2019-2020,ENG,1. Premier League,14th,Crystal Palace,26,38,37,3280,36.4,4,3,4,0,0,5,0,0.11,0.08,0.19,0.11
b2d03887,2019-2020,ESP,1. La Liga,16th,Alavés,25,17,15,1293,14.4,0,1,0,0,0,1,0,0,0.07,0.07,0
b2d03887,2019-2020,ENG,1. Premier League,14th,Crystal Palace,25,1,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0
b2d0ec1b,2019-2020,ESP,1. La Liga,17th,Celta Vigo,32,7,1,324,3.6,2,1,1,1,1,3,1,0.56,0.28,0.83,0.28
b2d0ec1b,2019-2020,ESP,1. La Liga,4th,Sevilla,32,15,12,898,10,3,0,3,0,0,0,0,0.3,0,0.3,0.3
b2d31e83,2019-2020,ENG,1. Premier League,15th,Brighton,27,34,33,2880,32,0,0,0,0,0,5,0,0,0,0,0
b3325a30,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,20,19,1599,17.8,7,0,7,0,0,2,0,0.39,0,0.39,0.39
b3af9be1,2019-2020,ITA,1. Serie A,12th,Bologna,20,29,29,2528,28.1,1,3,1,0,0,8,0,0.04,0.11,0.14,0.04
b3b7f5a6,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,29,22,12,1220,13.6,5,1,5,0,0,4,0,0.37,0.07,0.44,0.37
b400bde0,2019-2020,ENG,1. Premier League,2nd,Manchester City,24,33,30,2651,29.5,20,1,20,0,2,5,0,0.68,0.03,0.71,0.68
b418dbd4,2019-2020,ESP,1. La Liga,11th,Athletic Club,33,35,33,2869,31.9,15,1,8,7,7,11,0,0.47,0.03,0.5,0.25
b4a014b1,2019-2020,ESP,1. La Liga,4th,Sevilla,26,35,35,3134,34.8,2,0,2,0,0,7,0,0.06,0,0.06,0.06
b4cf5806,2019-2020,GER,1. Bundesliga,11th,Union Berlin,28,33,31,2682,29.8,12,1,11,1,2,5,0,0.4,0.03,0.44,0.37
b500b384,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,28,21,14,1200,13.3,2,2,2,0,0,0,0,0.15,0.15,0.3,0.15
b50ec54b,2019-2020,GER,1. Bundesliga,14th,Köln,24,9,7,623,6.9,1,1,1,0,0,0,0,0.14,0.14,0.29,0.14
b561db50,2019-2020,ENG,1. Premier League,7th,Wolves,28,38,37,3236,36,17,6,13,4,4,3,0,0.47,0.17,0.64,0.36
b579e83d,2019-2020,ESP,1. La Liga,8th,Getafe,23,10,6,572,6.4,1,0,1,0,0,4,0,0.16,0,0.16,0.16
b5bdf144,2019-2020,ESP,1. La Liga,20th,Espanyol,29,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0
b5bdf144,2019-2020,ESP,1. La Liga,12th,Levante,29,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
b5bf1770,2019-2020,ITA,1. Serie A,16th,Torino,22,17,15,1176,13.1,0,0,0,0,0,5,0,0,0,0,0
b5dd3469,2019-2020,ESP,1. La Liga,12th,Levante,26,26,22,1993,22.1,1,0,1,0,0,3,0,0.05,0,0.05,0.05
b66315ae,2019-2020,ENG,1. Premier League,2nd,Manchester City,22,34,21,2030,22.6,14,7,14,0,1,3,0,0.62,0.31,0.93,0.62
b6964eb6,2019-2020,ITA,1. Serie A,5th,Roma,29,30,29,2566,28.5,3,2,3,0,0,3,0,0.11,0.07,0.18,0.11
b70bde8f,2019-2020,ITA,1. Serie A,2nd,Inter,23,12,9,723,8,3,2,3,0,0,2,0,0.37,0.25,0.62,0.37
b742cc0d,2019-2020,ESP,1. La Liga,15th,Betis,28,30,29,2524,28,3,1,3,0,0,8,0,0.11,0.04,0.14,0.11
b77f44a4,2019-2020,GER,1. Bundesliga,11th,Union Berlin,23,31,31,2789,31,2,0,2,0,0,11,1,0.06,0,0.06,0.06
b7a5bc86,2019-2020,ITA,1. Serie A,20th,SPAL,23,8,5,421,4.7,0,0,0,0,0,2,0,0,0,0,0
b7c99b9b,2019-2020,ESP,1. La Liga,16th,Alavés,29,31,31,2654,29.5,1,2,1,0,0,9,1,0.03,0.07,0.1,0.03
b7ca5c51,2019-2020,ESP,1. La Liga,9th,Valencia,28,33,31,2801,31.1,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03
b7de5bad,2019-2020,ESP,1. La Liga,20th,Espanyol,19,18,14,1270,14.1,0,0,0,0,0,2,0,0,0,0,0
b825a650,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,28,11,8,675,7.5,2,2,2,0,0,1,0,0.27,0.27,0.53,0.27
b827d5b3,2019-2020,ENG,1. Premier League,5th,Leicester City,29,20,9,867,9.6,0,3,0,0,0,2,0,0,0.31,0.31,0
b853e0ad,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,26,29,23,2163,24,0,0,0,0,0,8,0,0,0,0,0
b857bd29,2019-2020,ESP,1. La Liga,19th,Mallorca,27,32,32,2775,30.8,1,0,1,0,0,9,1,0.03,0,0.03,0.03
b8a642fc,2019-2020,ESP,1. La Liga,5th,Villarreal,20,37,20,2048,22.8,3,2,3,0,0,2,0,0.13,0.09,0.22,0.13
b8c1de25,2019-2020,ESP,1. La Liga,7th,Granada,30,19,17,1506,16.7,0,0,0,0,0,7,0,0,0,0,0
b96b595c,2019-2020,ITA,1. Serie A,4th,Lazio,31,36,36,3162,35.1,2,2,2,0,0,4,0,0.06,0.06,0.11,0.06
b9fbae28,2019-2020,ENG,1. Premier League,4th,Chelsea,28,22,20,1732,19.2,3,0,3,0,0,4,0,0.16,0,0.16,0.16
ba3d3bea,2019-2020,ITA,1. Serie A,4th,Lazio,24,21,3,592,6.6,1,0,1,0,0,3,0,0.15,0,0.15,0.15
ba5004e1,2019-2020,ESP,1. La Liga,8th,Getafe,31,30,30,2592,28.8,1,4,1,0,0,15,0,0.03,0.14,0.17,0.03
bad38a94,2019-2020,ESP,1. La Liga,20th,Espanyol,30,30,28,2492,27.7,0,0,0,0,0,9,0,0,0,0,0
bb5fbd2b,2019-2020,ENG,1. Premier League,15th,Brighton,25,19,11,1143,12.7,0,1,0,0,0,2,0,0,0.08,0.08,0
bba30585,2019-2020,ESP,1. La Liga,6th,Real Sociedad,25,29,27,2327,25.9,1,1,1,0,0,7,1,0.04,0.04,0.08,0.04
bbafc0c4,2019-2020,ITA,1. Serie A,16th,Torino,32,27,21,1768,19.6,4,4,4,0,0,9,0,0.2,0.2,0.41,0.2
bbd86530,2019-2020,GER,1. Bundesliga,11th,Union Berlin,24,26,26,2267,25.2,0,3,0,0,0,2,0,0,0.12,0.12,0
bc61cc65,2019-2020,ESP,1. La Liga,10th,Osasuna,31,22,11,1082,12,2,1,2,0,0,4,0,0.17,0.08,0.25,0.17
bc6f5f06,2019-2020,ESP,1. La Liga,4th,Sevilla,27,13,8,717,8,0,0,0,0,0,4,0,0,0,0,0
bc7dc64d,2019-2020,ENG,1. Premier League,8th,Arsenal,17,26,19,1753,19.5,1,5,1,0,0,6,0,0.05,0.26,0.31,0.05
bcb2ccd8,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,29,32,32,2880,32,0,1,0,0,0,0,0,0,0.03,0.03,0
bcfb0142,2019-2020,ENG,1. Premier League,10th,Burnley,26,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
bd142efb,2019-2020,GER,1. Bundesliga,5th,Leverkusen,23,25,22,2092,23.2,0,1,0,0,0,4,1,0,0.04,0.04,0
bd527260,2019-2020,GER,1. Bundesliga,14th,Köln,26,13,9,849,9.4,0,2,0,0,0,0,0,0,0.21,0.21,0
bd6351cd,2019-2020,ENG,1. Premier League,2nd,Manchester City,25,17,13,1208,13.4,0,0,0,0,0,4,0,0,0,0,0
bd992863,2019-2020,GER,1. Bundesliga,2nd,Dortmund,19,1,0,26,0.3,0,0,0,0,0,0,0,0,0,0,0
bdb624a3,2019-2020,ESP,1. La Liga,11th,Athletic Club,19,17,9,741,8.2,1,1,1,0,0,1,0,0.12,0.12,0.24,0.12
bdc74a8f,2019-2020,ITA,1. Serie A,5th,Roma,21,9,2,299,3.3,0,0,0,0,0,3,0,0,0,0,0
be170419,2019-2020,ESP,1. La Liga,11th,Athletic Club,22,20,16,1572,17.5,0,0,0,0,0,7,0,0,0,0,0
be42a291,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,20,5,0,58,0.6,0,0,0,0,0,0,0,0,0,0,0
be927d03,2019-2020,ITA,1. Serie A,2nd,Inter,34,18,13,1185,13.2,4,4,4,0,0,1,0,0.3,0.3,0.61,0.3
be927d03,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,34,12,10,955,10.6,0,0,0,0,0,5,0,0,0,0,0
beb882a8,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,22,32,32,2855,31.7,1,3,1,0,0,6,0,0.03,0.09,0.13,0.03
bece776f,2019-2020,ESP,1. La Liga,15th,Betis,26,32,31,2638,29.3,7,4,6,1,1,10,2,0.24,0.14,0.38,0.2
bee0bab1,2019-2020,GER,1. Bundesliga,5th,Leverkusen,29,26,17,1424,15.8,4,6,4,0,0,2,0,0.25,0.38,0.63,0.25
bee704fc,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,37,36,3258,36.2,5,0,5,0,0,9,0,0.14,0,0.14,0.14
bf075f6b,2019-2020,GER,1. Bundesliga,8th,Freiburg,22,21,15,1162,12.9,2,0,2,0,0,2,0,0.15,0,0.15,0.15
bf12926c,2019-2020,ESP,1. La Liga,15th,Betis,19,15,2,348,3.9,0,0,0,0,0,0,0,0,0,0,0
bf309d24,2019-2020,ITA,1. Serie A,5th,Roma,22,22,19,1518,16.9,1,1,0,1,1,4,0,0.06,0.06,0.12,0
bf356094,2019-2020,ITA,1. Serie A,3rd,Atalanta,19,5,0,82,0.9,0,1,0,0,0,1,0,0,1.1,1.1,0
bf39bdec,2019-2020,ITA,1. Serie A,19th,Brescia,27,25,22,1844,20.5,7,3,5,2,2,8,0,0.34,0.15,0.49,0.24
bf57eaab,2019-2020,ITA,1. Serie A,15th,Sampdoria,22,19,7,744,8.3,6,0,6,0,0,1,0,0.73,0,0.73,0.73
bf8fad51,2019-2020,ENG,1. Premier League,17th,Aston Villa,24,18,17,1545,17.2,1,0,1,0,0,3,0,0.06,0,0.06,0.06
bfae110f,2019-2020,ENG,1. Premier League,17th,Aston Villa,22,21,21,1782,19.8,5,1,5,0,1,3,0,0.25,0.05,0.3,0.25
bfb15d99,2019-2020,ESP,1. La Liga,12th,Levante,23,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0
bfd381b3,2019-2020,ESP,1. La Liga,19th,Mallorca,23,36,35,2903,32.3,0,0,0,0,0,6,0,0,0,0,0
bfdb33aa,2019-2020,ENG,1. Premier League,19th,Watford,21,28,22,2028,22.5,5,4,5,0,0,1,0,0.22,0.18,0.4,0.22
c00097d2,2019-2020,ESP,1. La Liga,12th,Levante,24,4,2,191,2.1,0,0,0,0,0,0,0,0,0,0,0
c05dfb74,2019-2020,ESP,1. La Liga,11th,Athletic Club,26,31,26,2382,26.5,5,2,5,0,0,4,1,0.19,0.08,0.26,0.19
c0617e2b,2019-2020,ENG,1. Premier League,8th,Arsenal,22,24,18,1692,18.8,0,2,0,0,0,1,0,0,0.11,0.11,0
c067631c,2019-2020,ENG,1. Premier League,16th,West Ham,26,27,25,2237,24.9,0,3,0,0,0,7,0,0,0.12,0.12,0
c0c7ff58,2019-2020,ITA,1. Serie A,7th,Napoli,23,33,30,2684,29.8,3,6,3,0,0,2,0,0.1,0.2,0.3,0.1
c14bc029,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,35,35,3072,34.1,6,0,4,2,2,10,0,0.18,0,0.18,0.12
c17bfb65,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,22,38,32,2683,29.8,2,2,2,0,0,7,0,0.07,0.07,0.13,0.07
c18d22f5,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,32,9,9,769,8.5,0,0,0,0,0,2,0,0,0,0,0
c1949191,2019-2020,ENG,1. Premier League,12th,Everton,17,4,2,300,3.3,0,0,0,0,0,0,0,0,0,0,0
c1b7847c,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,22,29,26,2115,23.5,2,6,2,0,0,8,1,0.09,0.26,0.34,0.09
c2009df3,2019-2020,GER,1. Bundesliga,14th,Köln,29,29,28,2433,27,4,2,4,0,0,9,0,0.15,0.07,0.22,0.15
c2111b45,2019-2020,ESP,1. La Liga,7th,Granada,22,11,7,629,7,0,0,0,0,0,1,0,0,0,0,0
c2111b45,2019-2020,ENG,1. Premier League,7th,Wolves,22,2,1,163,1.8,0,0,0,0,0,1,0,0,0,0,0
c2211709,2019-2020,GER,1. Bundesliga,14th,Köln,24,32,31,2672,29.7,1,3,1,0,0,4,0,0.03,0.1,0.13,0.03
c235e803,2019-2020,ITA,1. Serie A,6th,Milan,19,9,6,680,7.6,0,0,0,0,0,1,0,0,0,0,0
c261b5dd,2019-2020,ESP,1. La Liga,14th,Eibar,20,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c316607a,2019-2020,ITA,1. Serie A,7th,Napoli,29,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c316607a,2019-2020,ITA,1. Serie A,8th,Sassuolo,29,9,8,707,7.9,0,0,0,0,0,0,0,0,0,0,0
c375dfa5,2019-2020,ITA,1. Serie A,18th,Lecce,28,12,6,553,6.1,2,0,2,0,0,1,0,0.33,0,0.33,0.33
c3e39f12,2019-2020,ENG,1. Premier League,11th,Southampton,31,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c3ee18ef,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,19,10,920,10.2,0,1,0,0,0,3,0,0,0.1,0.1,0
c40b6180,2019-2020,ENG,1. Premier League,15th,Brighton,24,31,31,2668,29.6,3,1,3,0,0,4,0,0.1,0.03,0.13,0.1
c41f7379,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,34,4,4,360,4,0,0,0,0,0,1,0,0,0,0,0
c4e87b8b,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,26,32,30,2739,30.4,16,3,12,4,4,7,0,0.53,0.1,0.62,0.39
c50cee19,2019-2020,ITA,1. Serie A,12th,Bologna,19,26,7,760,8.4,1,0,1,0,0,2,0,0.12,0,0.12,0.12
c56dc39e,2019-2020,ITA,1. Serie A,3rd,Atalanta,28,33,29,2608,29,2,6,2,0,0,11,0,0.07,0.21,0.28,0.07
c596fcb0,2019-2020,ENG,1. Premier League,18th,Bournemouth,27,35,32,2908,32.3,8,1,8,0,0,10,0,0.25,0.03,0.28,0.25
c5adc293,2019-2020,ITA,1. Serie A,7th,Napoli,28,9,3,376,4.2,0,1,0,0,0,2,0,0,0.24,0.24,0
c5b7c315,2019-2020,ENG,1. Premier League,12th,Everton,26,31,28,2559,28.4,2,0,2,0,0,3,0,0.07,0,0.07,0.07
c6608135,2019-2020,GER,1. Bundesliga,14th,Köln,19,1,0,21,0.2,0,0,0,0,0,0,0,0,0,0,0
c67cd65c,2019-2020,ESP,1. La Liga,12th,Levante,25,29,29,2610,29,0,0,0,0,0,4,0,0,0,0,0
c691bfe2,2019-2020,ENG,1. Premier League,1st,Liverpool,27,35,31,2747,30.5,18,7,18,0,0,3,0,0.59,0.23,0.82,0.59
c6e8cf1f,2019-2020,ITA,1. Serie A,16th,Torino,22,30,20,1861,20.7,1,1,1,0,0,5,1,0.05,0.05,0.1,0.05
c707411f,2019-2020,ITA,1. Serie A,7th,Napoli,28,26,25,2176,24.2,4,0,4,0,0,2,0,0.17,0,0.17,0.17
c7259b83,2019-2020,ITA,1. Serie A,13th,Udinese,22,26,24,2050,22.8,0,2,0,0,0,2,0,0,0.09,0.09,0
c730da00,2019-2020,ITA,1. Serie A,5th,Roma,22,6,2,257,2.9,0,0,0,0,0,4,1,0,0,0,0
c7429db3,2019-2020,ESP,1. La Liga,10th,Osasuna,26,14,5,537,6,1,0,1,0,0,3,0,0.17,0,0.17,0.17
c77a8043,2019-2020,ESP,1. La Liga,7th,Granada,27,36,27,2563,28.5,7,3,7,0,0,7,0,0.25,0.11,0.35,0.25
c78b352d,2019-2020,ESP,1. La Liga,9th,Valencia,20,4,3,259,2.9,0,0,0,0,0,0,0,0,0,0,0
c8387671,2019-2020,ENG,1. Premier League,1st,Liverpool,16,2,0,8,0.1,0,0,0,0,0,0,0,0,0,0,0
c89e8aae,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,31,8,8,720,8,0,0,0,0,0,0,0,0,0,0,0
c8aa95da,2019-2020,ENG,1. Premier League,13th,Newcastle Utd,27,22,18,1672,18.6,2,0,2,0,0,5,0,0.11,0,0.11,0.11
c8c0dccd,2019-2020,ITA,1. Serie A,1st,Juventus,19,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
c8c60119,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,23,19,18,1491,16.6,1,3,1,0,0,2,0,0.06,0.18,0.24,0.06
c92e1a31,2019-2020,ENG,1. Premier League,5th,Leicester City,22,20,12,960,10.7,5,3,5,0,0,1,0,0.47,0.28,0.75,0.47
