id,season,country,comp_level,lg_finish,squad,age,minutes_90s,tackles,tackles_won,pressures,pressure_regains,pressure_regain_pct,blocks,blocked_shots,blocked_shots_saves,interceptions,clearances,errors
0000acda,2019-2020,ITA,1. Serie A,10th,Fiorentina,24,10.9,17,10,226,50,22.1,19,2,0,4,13,0
00242715,2019-2020,GER,1. Bundesliga,13th,Mainz 05,23,33,56,41,373,122,32.7,54,29,3,31,215,2
00242b75,2019-2020,GER,1. Bundesliga,13th,Mainz 05,19,10.4,39,25,243,69,28.4,25,4,0,8,21,0
0076ab7f,2019-2020,ESP,1. La Liga,4th,Sevilla,27,13.5,19,12,137,41,29.9,28,10,0,12,35,0
009a4f60,2019-2020,GER,1. Bundesliga,11th,Union Berlin,21,4.1,8,5,64,22,34.4,9,3,0,5,7,0
00b28772,2019-2020,ESP,1. La Liga,8th,Getafe,24,32.2,53,34,698,206,29.5,47,9,1,40,56,1
01226327,2019-2020,ENG,1. Premier League,11th,Southampton,29,30.5,48,28,385,142,36.9,52,13,0,26,76,1
01834aa0,2019-2020,GER,1. Bundesliga,14th,Köln,20,27.2,48,32,319,111,34.8,44,17,0,25,140,0
01b8a2b2,2019-2020,ITA,1. Serie A,1st,Juventus,29,28.8,0,0,1,0,0,0,0,0,0,2,3
01c3aff5,2019-2020,GER,1. Bundesliga,12th,Schalke 04,20,23,53,35,492,148,30.1,47,14,0,32,70,0
01eb744d,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,22.9,23,15,410,123,30,39,6,0,12,20,0
01efac19,2019-2020,ITA,1. Serie A,18th,Lecce,24,15.2,24,18,306,82,26.8,30,0,0,3,14,0
01efac19,2019-2020,ITA,1. Serie A,13th,Udinese,24,2.2,4,1,79,15,19,6,1,0,0,1,0
02319ad7,2019-2020,ESP,1. La Liga,8th,Getafe,30,30.5,26,12,455,109,24,23,3,0,4,18,0
02b29014,2019-2020,ENG,1. Premier League,19th,Watford,26,35.1,70,49,953,237,24.9,57,9,0,24,46,0
02c15616,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,15.2,33,22,309,98,31.7,30,5,0,6,15,0
02caf6e0,2019-2020,ITA,1. Serie A,4th,Lazio,25,28.3,20,13,243,72,29.6,25,2,1,4,38,0
02ef8778,2019-2020,ESP,1. La Liga,20th,Espanyol,24,11.9,7,5,200,44,22,11,1,0,6,5,0
0313a347,2019-2020,ENG,1. Premier League,17th,Aston Villa,21,22.7,27,18,193,63,32.6,55,23,0,14,83,3
032f894e,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,21,0.1,0,0,1,1,100,0,0,0,1,0,0
0375723e,2019-2020,ITA,1. Serie A,16th,Torino,27,23,19,12,364,95,26.1,19,0,0,6,4,0
03f946ed,2019-2020,ITA,1. Serie A,20th,SPAL,24,33.7,7,4,269,60,22.3,19,8,0,2,25,0
0420d84f,2019-2020,ENG,1. Premier League,12th,Everton,30,20.4,50,31,216,78,36.1,43,10,0,12,56,1
042e8a49,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,16.7,23,15,287,92,32.1,17,0,0,2,4,0
0489bb30,2019-2020,ITA,1. Serie A,9th,Hellas Verona,17,7.6,3,1,127,35,27.6,4,0,0,1,2,0
048a1cbc,2019-2020,GER,1. Bundesliga,2nd,Dortmund,25,25.9,43,29,278,120,43.2,45,3,1,30,25,0
04965583,2019-2020,ESP,1. La Liga,16th,Alavés,29,24.1,23,16,434,98,22.6,36,2,0,14,14,0
04ac8285,2019-2020,ESP,1. La Liga,9th,Valencia,30,23.3,0,0,1,1,100,0,0,0,0,1,0
04e17fd5,2019-2020,ESP,1. La Liga,18th,Leganés,22,15.4,8,5,295,50,16.9,17,2,0,2,19,0
04e17fd5,2019-2020,ESP,1. La Liga,4th,Sevilla,22,8.8,8,6,193,53,27.5,8,2,0,5,7,0
05439de2,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,27,27.8,27,17,208,80,38.5,40,11,0,11,65,0
054849d2,2019-2020,GER,1. Bundesliga,15th,Augsburg,22,7.5,14,5,169,30,17.8,18,1,0,8,40,0
056d2d95,2019-2020,GER,1. Bundesliga,11th,Union Berlin,32,31.8,80,44,439,136,31,56,11,0,28,142,0
05d548d8,2019-2020,GER,1. Bundesliga,2nd,Dortmund,30,28.7,68,47,289,125,43.3,56,20,0,35,177,1
05e19d6a,2019-2020,ITA,1. Serie A,6th,Milan,22,32.3,52,33,589,163,27.7,54,6,0,18,41,1
05f99a4a,2019-2020,GER,1. Bundesliga,13th,Mainz 05,19,2.8,7,5,84,22,26.2,6,1,0,1,2,0
070a3904,2019-2020,ESP,1. La Liga,20th,Espanyol,25,29.5,48,25,630,153,24.3,33,0,0,20,28,1
0728bebe,2019-2020,ITA,1. Serie A,10th,Fiorentina,22,29.7,74,46,687,184,26.8,53,5,0,25,28,1
0745b37d,2019-2020,ENG,1. Premier League,20th,Norwich City,29,32.1,17,12,602,160,26.6,22,3,0,8,9,0
07767f42,2019-2020,ITA,1. Serie A,8th,Sassuolo,34,15.5,31,19,259,65,25.1,26,6,0,26,19,1
07802f7f,2019-2020,ENG,1. Premier League,11th,Southampton,27,31.2,51,32,859,227,26.4,64,5,0,7,24,0
080440a4,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,26,30.2,67,47,329,117,35.6,60,20,2,21,154,0
0821331c,2019-2020,ITA,1. Serie A,12th,Bologna,25,24.5,54,33,389,129,33.2,46,17,0,28,172,0
08511d65,2019-2020,ESP,1. La Liga,1st,Real Madrid,33,33.5,60,46,266,102,38.3,39,12,2,31,116,4
08593525,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,14.6,41,30,259,83,32,36,8,0,22,36,0
085e71a7,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,31,0,0,1,0,0,0,0,0,0,0,0
088ca1bd,2019-2020,GER,1. Bundesliga,8th,Freiburg,29,31.5,47,31,321,83,25.9,60,9,0,21,89,0
08990838,2019-2020,ITA,1. Serie A,4th,Lazio,23,3.6,3,1,22,9,40.9,10,6,0,2,17,0
08aa9cd1,2019-2020,ITA,1. Serie A,17th,Genoa,20,24.8,21,14,489,100,20.4,27,2,0,5,16,0
08f5afaa,2019-2020,ITA,1. Serie A,6th,Milan,20,35.6,0,0,6,2,33.3,0,0,0,0,1,4
091795f2,2019-2020,ITA,1. Serie A,12th,Bologna,19,1.4,1,1,14,4,28.6,2,2,1,1,9,1
09538fdb,2019-2020,ITA,1. Serie A,13th,Udinese,26,28.5,29,18,630,153,24.3,23,1,0,15,17,1
0959c2a2,2019-2020,ESP,1. La Liga,1st,Real Madrid,21,21.2,36,19,375,93,24.8,43,4,0,17,14,1
099e666f,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,30.2,59,39,406,131,32.3,57,11,1,28,92,1
09a9e921,2019-2020,ESP,1. La Liga,5th,Villarreal,32,7.6,3,1,84,21,25,5,0,0,1,5,0
0a3065c8,2019-2020,ITA,1. Serie A,12th,Bologna,26,11.2,16,10,113,38,33.6,21,1,0,5,27,1
0a3d6d2b,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,19,0.1,0,0,1,0,0,0,0,0,0,0,0
0a3f6cde,2019-2020,GER,1. Bundesliga,18th,Paderborn 07,25,27.4,31,20,484,122,25.2,46,2,0,11,13,0
0a447501,2019-2020,ITA,1. Serie A,17th,Genoa,23,15.4,13,10,308,80,26,14,1,0,3,13,0
0a483542,2019-2020,ITA,1. Serie A,8th,Sassuolo,23,18.3,41,27,271,84,31,30,5,0,8,37,0
0ab1f153,2019-2020,ITA,1. Serie A,1st,Juventus,31,29.5,75,40,347,104,30,51,9,0,24,55,0
0ac94a23,2019-2020,ESP,1. La Liga,9th,Valencia,28,10.3,12,7,173,37,21.4,24,1,0,8,9,0
0ae4e09a,2019-2020,ESP,1. La Liga,12th,Levante,28,25.2,20,11,451,85,18.8,20,2,0,7,16,0
0b33f6ad,2019-2020,ESP,1. La Liga,13th,Valladolid,20,30.3,52,33,235,72,30.6,44,28,1,16,243,4
0b5a292a,2019-2020,ITA,1. Serie A,7th,Napoli,28,21.8,37,25,229,81,35.4,43,6,1,13,46,0
0b90bb97,2019-2020,ESP,1. La Liga,17th,Celta Vigo,23,21.6,14,8,405,101,24.9,24,3,0,11,27,0
0ba976e4,2019-2020,ESP,1. La Liga,2nd,Barcelona,16,11.4,19,10,224,68,30.4,16,1,0,2,3,0
0bc4e720,2019-2020,ESP,1. La Liga,9th,Valencia,22,4.6,6,2,122,27,22.1,5,0,0,0,3,0
0c2ac3cb,2019-2020,ESP,1. La Liga,2nd,Barcelona,26,2.1,3,3,14,5,35.7,1,0,0,1,0,0
0c2ac3cb,2019-2020,ESP,1. La Liga,17th,Celta Vigo,26,23.5,76,53,508,161,31.7,50,7,0,15,22,0
0c61c77c,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,21,22.6,33,22,311,75,24.1,27,5,0,8,13,0
0cc5f4a5,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,20,1.5,0,0,31,8,25.8,0,0,0,1,0,0
0ccac09c,2019-2020,ITA,1. Serie A,19th,Brescia,26,35.2,104,60,719,182,25.3,94,15,1,49,95,0
0d077b88,2019-2020,ITA,1. Serie A,8th,Sassuolo,27,10.3,27,23,182,74,40.7,20,2,0,11,25,0
0d422df7,2019-2020,ITA,1. Serie A,9th,Hellas Verona,28,35,0,0,4,0,0,0,0,0,0,0,1
0d4ceb32,2019-2020,ENG,1. Premier League,10th,Burnley,27,9.1,4,2,184,47,25.5,12,3,0,0,7,0
0d55d942,2019-2020,GER,1. Bundesliga,8th,Freiburg,27,23.2,0,0,0,0,NULL,2,0,0,0,1,1
0d82903c,2019-2020,ITA,1. Serie A,1st,Juventus,28,26.5,42,25,297,84,28.3,49,6,1,33,57,2
0db169ae,2019-2020,ITA,1. Serie A,19th,Brescia,19,33.5,52,41,558,140,25.1,57,14,0,32,46,0
0db5d2c8,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,29,5.5,8,5,38,14,36.8,12,6,0,7,29,1
0dfce079,2019-2020,ITA,1. Serie A,9th,Hellas Verona,23,3,0,0,1,0,0,0,0,0,0,0,0
0e0102eb,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,20,0.9,0,0,19,4,21.1,0,0,0,0,2,0
0e4fef6e,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,25,3.7,12,8,73,24,32.9,7,1,0,5,11,0
0e50f929,2019-2020,ESP,1. La Liga,10th,Osasuna,29,12.9,26,14,264,77,29.2,20,4,0,15,17,0
0e7ccfc4,2019-2020,ESP,1. La Liga,20th,Espanyol,28,3,2,0,17,5,29.4,12,1,0,2,6,0
0ef89a37,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,27,15.7,28,25,235,92,39.1,14,2,0,6,3,0
0fbecd11,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,25,16.1,58,39,357,125,35,47,13,0,18,19,0
10072610,2019-2020,ENG,1. Premier League,2nd,Manchester City,36,3.9,0,0,0,0,NULL,0,0,0,0,0,1
101da2b5,2019-2020,ENG,1. Premier League,2nd,Manchester City,34,26.6,44,25,217,89,41,40,17,1,16,106,1
1025db8e,2019-2020,GER,1. Bundesliga,15th,Augsburg,28,18.3,34,25,153,61,39.9,34,11,1,20,119,0
106bca06,2019-2020,GER,1. Bundesliga,12th,Schalke 04,25,15.9,31,22,301,99,32.9,24,1,0,15,9,0
10b9fa99,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,18,0.9,5,3,15,8,53.3,2,1,0,0,7,0
10dc46f0,2019-2020,ITA,1. Serie A,16th,Torino,32,36,0,0,2,0,0,0,0,0,0,1,0
10e7f486,2019-2020,ITA,1. Serie A,8th,Sassuolo,21,11.3,25,12,122,38,31.1,28,4,0,2,25,0
111c3236,2019-2020,ENG,1. Premier League,12th,Everton,29,13.2,29,11,189,55,29.1,22,6,0,13,19,1
112521d1,2019-2020,ESP,1. La Liga,20th,Espanyol,21,12.1,23,15,222,69,31.1,31,1,0,11,33,0
119b9a8e,2019-2020,ENG,1. Premier League,2nd,Manchester City,25,12.2,12,8,62,26,41.9,6,5,0,14,39,2
11b9265b,2019-2020,ESP,1. La Liga,5th,Villarreal,27,16.3,33,21,232,74,31.9,34,3,0,11,49,0
11fd2b75,2019-2020,GER,1. Bundesliga,12th,Schalke 04,26,22.5,66,41,444,140,31.5,54,13,0,38,67,1
1238a3f9,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,10.7,4,3,190,44,23.2,7,1,0,1,12,0
1238a3f9,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,24,5.1,4,3,117,31,26.5,3,0,0,0,2,0
1265a93a,2019-2020,ENG,1. Premier League,4th,Chelsea,19,16.8,42,23,271,73,26.9,46,8,0,14,39,0
1295552e,2019-2020,ITA,1. Serie A,8th,Sassuolo,20,14.1,45,29,196,71,36.2,29,1,0,11,40,0
129af0db,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,26,23.3,19,15,328,85,25.9,17,3,0,4,27,0
12c50af5,2019-2020,ESP,1. La Liga,17th,Celta Vigo,25,18.1,25,16,314,77,24.5,19,0,0,11,7,0
130a7a3f,2019-2020,ITA,1. Serie A,6th,Milan,24,13.4,25,18,327,87,26.6,37,2,0,18,6,0
13203c45,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,26,26.3,42,27,366,132,36.1,66,4,0,15,65,0
132ac341,2019-2020,ESP,1. La Liga,10th,Osasuna,30,29,42,24,171,77,45,34,19,0,22,238,1
149c5f5d,2019-2020,ITA,1. Serie A,11th,Parma,21,10.5,17,6,146,46,31.5,29,9,0,4,35,0
149c5f5d,2019-2020,ITA,1. Serie A,13th,Udinese,21,0.9,0,0,8,2,25,1,0,0,0,2,0
14b8fcdf,2019-2020,ITA,1. Serie A,1st,Juventus,25,7.7,8,6,52,14,26.9,12,6,0,4,44,0
157d29b6,2019-2020,ITA,1. Serie A,18th,Lecce,29,9.2,10,5,183,27,14.8,9,0,0,6,4,0
15b287da,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,22,21.9,29,21,457,133,29.1,18,1,0,9,8,0
15d0c248,2019-2020,ITA,1. Serie A,4th,Lazio,22,22.5,50,25,219,62,28.3,65,34,0,20,77,4
15ea812b,2019-2020,ENG,1. Premier League,10th,Burnley,26,38,76,51,313,100,31.9,85,46,0,43,329,1
15f3ec41,2019-2020,ENG,1. Premier League,4th,Chelsea,18,9.6,8,5,121,29,24,18,0,0,0,6,0
162efffd,2019-2020,ITA,1. Serie A,13th,Udinese,25,31.4,63,37,693,186,26.8,51,6,0,23,10,0
16657b95,2019-2020,ITA,1. Serie A,5th,Roma,24,18,25,14,301,71,23.6,21,4,0,11,31,0
16aa3654,2019-2020,ESP,1. La Liga,19th,Mallorca,18,25.7,35,25,492,126,25.6,32,1,0,19,11,0
16b9d5cf,2019-2020,ITA,1. Serie A,7th,Napoli,27,20,36,21,176,42,23.9,31,14,0,19,66,0
16bb656a,2019-2020,ITA,1. Serie A,9th,Hellas Verona,24,7.7,17,8,114,34,29.8,11,6,0,12,53,0
16ceb862,2019-2020,ENG,1. Premier League,4th,Chelsea,32,11,4,3,202,58,28.7,20,6,0,1,13,0
16daec92,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,24,11.6,23,17,282,80,28.4,26,1,0,12,10,0
16e9d0ea,2019-2020,ESP,1. La Liga,15th,Betis,26,25.2,40,24,376,108,28.7,47,8,1,17,75,1
173061c0,2019-2020,ITA,1. Serie A,11th,Parma,29,28.9,60,39,340,95,27.9,75,18,0,27,107,0
17376543,2019-2020,GER,1. Bundesliga,11th,Union Berlin,31,33,0,0,2,1,50,0,0,0,0,2,1
174651c8,2019-2020,ESP,1. La Liga,8th,Getafe,29,10.5,11,6,138,38,27.5,10,3,0,7,44,0
1770bd68,2019-2020,ITA,1. Serie A,13th,Udinese,25,27.3,48,27,413,108,26.2,46,9,0,13,40,1
178ae8f8,2019-2020,ENG,1. Premier League,7th,Wolves,22,25.4,34,21,572,127,22.2,17,0,0,6,9,0
17f3620a,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,10.1,4,1,235,57,24.3,8,1,0,3,5,0
17f3620a,2019-2020,ITA,1. Serie A,6th,Milan,24,13.1,6,1,339,84,24.8,11,3,0,3,8,0
1840e36d,2019-2020,ESP,1. La Liga,1st,Real Madrid,27,34,0,0,1,0,0,0,0,0,0,3,2
1880614f,2019-2020,ITA,1. Serie A,5th,Roma,22,9.7,12,7,126,34,27,11,2,0,6,6,0
18abe173,2019-2020,ESP,1. La Liga,17th,Celta Vigo,23,27.8,40,26,304,108,35.5,42,16,0,33,162,1
18b896d6,2019-2020,ENG,1. Premier League,4th,Chelsea,26,19,43,24,166,64,38.6,27,8,0,3,108,2
1900032e,2019-2020,ENG,1. Premier League,11th,Southampton,26,16.6,25,12,134,49,36.6,22,9,0,11,163,1
1961b2aa,2019-2020,ENG,1. Premier League,12th,Everton,26,16.2,32,24,367,92,25.1,28,3,0,5,10,0
19709006,2019-2020,ESP,1. La Liga,18th,Leganés,21,21.3,20,10,356,76,21.3,35,0,0,10,17,0
197640fd,2019-2020,ITA,1. Serie A,3rd,Atalanta,23,19.7,39,23,277,80,28.9,49,5,0,12,30,0
19b776e9,2019-2020,ESP,1. La Liga,9th,Valencia,27,1.9,6,4,60,14,23.3,3,0,0,1,1,0
19e4eab9,2019-2020,ITA,1. Serie A,13th,Udinese,23,24.6,69,45,327,102,31.2,50,22,0,30,95,1
1ae30132,2019-2020,ENG,1. Premier League,10th,Burnley,34,21,55,33,234,65,27.8,43,12,1,15,88,0
1ae836b1,2019-2020,GER,1. Bundesliga,14th,Köln,21,6.9,11,9,142,45,31.7,13,0,0,4,9,0
1b84dbe1,2019-2020,ENG,1. Premier League,12th,Everton,26,33.7,87,39,498,134,26.9,69,10,0,24,145,1
1bacc518,2019-2020,ESP,1. La Liga,2nd,Barcelona,22,23.5,30,22,313,97,31,24,7,0,15,17,0
1bda5842,2019-2020,ESP,1. La Liga,6th,Real Sociedad,27,26.6,38,23,435,112,25.7,39,3,0,12,5,1
1bf33a9a,2019-2020,ENG,1. Premier League,4th,Chelsea,20,19.1,31,19,379,111,29.3,23,0,0,2,11,0
1bf811d4,2019-2020,ENG,1. Premier League,20th,Norwich City,25,14.4,46,23,236,74,31.4,50,10,0,20,75,0
1c7012b8,2019-2020,ENG,1. Premier League,16th,West Ham,20,38,122,89,819,237,28.9,68,9,0,50,62,0
1cadaf34,2019-2020,ITA,1. Serie A,3rd,Atalanta,18,0.2,0,0,5,3,60,1,0,0,0,0,0
1cb49278,2019-2020,ENG,1. Premier League,4th,Chelsea,23,19.5,41,20,156,57,36.5,22,9,0,15,104,0
1cbe4984,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,24,4.2,23,16,95,31,32.6,14,2,0,3,18,0
1d0bb7e4,2019-2020,ITA,1. Serie A,3rd,Atalanta,19,3.1,3,2,43,11,25.6,4,0,0,4,9,1
1d1691ad,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,1.7,1,1,29,9,31,1,0,0,1,3,0
1d1691ad,2019-2020,ESP,1. La Liga,1st,Real Madrid,23,3.8,8,4,39,13,33.3,5,0,0,3,2,0
1d8e9add,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,10.7,11,6,96,34,35.4,18,7,0,13,68,1
1d8e9add,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,27,12.3,19,8,129,49,38,24,10,0,11,55,0
1daec722,2019-2020,ESP,1. La Liga,8th,Getafe,21,36,88,62,938,303,32.3,76,8,1,29,41,0
1ea5f91c,2019-2020,ITA,1. Serie A,15th,Sampdoria,23,23.3,28,15,433,94,21.7,45,4,0,18,23,0
1ecb65be,2019-2020,ENG,1. Premier League,12th,Everton,30,14.3,17,8,189,45,23.8,18,1,0,11,5,0
1ef37668,2019-2020,ENG,1. Premier League,10th,Burnley,30,20.9,58,41,345,85,24.6,65,8,0,13,89,0
1f079188,2019-2020,ESP,1. La Liga,5th,Villarreal,28,21.2,48,32,400,111,27.8,51,8,1,20,60,0
1f44ac21,2019-2020,GER,1. Bundesliga,2nd,Dortmund,19,11.8,5,5,140,40,28.6,12,5,0,5,5,0
1fb1c435,2019-2020,ESP,1. La Liga,9th,Valencia,28,20.9,11,7,327,94,28.7,14,2,0,7,16,0
1fca9171,2019-2020,ITA,1. Serie A,20th,SPAL,25,12,7,6,169,43,25.4,13,3,0,4,3,0
1fda91b3,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,17,0.6,2,2,11,5,45.5,1,0,0,0,3,0
1fe0492d,2019-2020,ESP,1. La Liga,16th,Alavés,23,29.6,69,38,348,104,29.9,62,9,0,19,128,1
