id,season,country,comp_level,lg_finish,squad,age,minutes_90s,goals,shots_total,shots_on_target,shots_on_target_pct,shots_total_per90,shots_on_target_per90,goals_per_shot,average_shot_distance,shots_free_kicks,pens_made,pens_att
0000acda,2019-2020,ITA,1. Serie A,10th,Fiorentina,24,10.9,1,21,4,19,1.93,0.37,0.05,18.6,0,0,0
00242715,2019-2020,GER,1. Bundesliga,13th,Mainz 05,23,33,1,12,5,41.7,0.36,0.15,0.08,11.6,0,0,0
00242b75,2019-2020,GER,1. Bundesliga,13th,Mainz 05,19,10.4,0,7,1,14.3,0.67,0.1,0,20.2,0,0,0
0076ab7f,2019-2020,ESP,1. La Liga,4th,Sevilla,27,13.5,0,7,1,14.3,0.52,0.07,0,25.1,1,0,0
009a4f60,2019-2020,GER,1. Bundesliga,11th,Union Berlin,21,4.1,0,2,0,0,0.49,0,0,14.7,0,0,0
00b28772,2019-2020,ESP,1. La Liga,8th,Getafe,24,32.2,2,32,11,34.4,0.99,0.34,0.06,13.5,0,0,0
01226327,2019-2020,ENG,1. Premier League,11th,Southampton,29,30.5,1,19,4,21.1,0.62,0.13,0.05,19.7,1,0,0
01834aa0,2019-2020,GER,1. Bundesliga,14th,Köln,20,27.2,6,18,7,38.9,0.66,0.26,0.33,7.1,0,0,0
01c3aff5,2019-2020,GER,1. Bundesliga,12th,Schalke 04,20,23,3,32,7,21.9,1.39,0.3,0.09,17.3,0,0,0
01eb744d,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,22.9,5,44,17,38.6,1.92,0.74,0.11,15.1,1,0,0
01efac19,2019-2020,ITA,1. Serie A,18th,Lecce,24,15.2,2,34,13,38.2,2.24,0.85,0.06,15.8,0,0,0
01efac19,2019-2020,ITA,1. Serie A,13th,Udinese,24,2.2,0,4,2,50,1.86,0.93,0,23.9,0,0,0
02319ad7,2019-2020,ESP,1. La Liga,8th,Getafe,30,30.5,11,51,20,39.2,1.67,0.66,0.16,13.8,0,3,4
02b29014,2019-2020,ENG,1. Premier League,19th,Watford,26,35.1,4,62,12,19.4,1.77,0.34,0.06,16.7,0,0,0
02c15616,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,24,15.2,3,14,5,35.7,0.92,0.33,0.21,17.2,0,0,0
02caf6e0,2019-2020,ITA,1. Serie A,4th,Lazio,25,28.3,0,16,9,56.3,0.57,0.32,0,18.4,1,0,0
02ef8778,2019-2020,ESP,1. La Liga,20th,Espanyol,24,11.9,4,33,14,42.4,2.76,1.17,0.09,19.9,3,1,1
0313a347,2019-2020,ENG,1. Premier League,17th,Aston Villa,21,22.7,1,11,4,36.4,0.49,0.18,0.09,11.7,0,0,0
032f894e,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,21,0.1,0,0,0,NULL,0,0,NULL,NULL,0,0,0
0375723e,2019-2020,ITA,1. Serie A,16th,Torino,27,23,2,54,14,25.9,2.34,0.61,0.04,21.8,11,0,0
03f946ed,2019-2020,ITA,1. Serie A,20th,SPAL,24,33.7,12,104,25,24,3.09,0.74,0.07,17.5,2,5,7
0420d84f,2019-2020,ENG,1. Premier League,12th,Everton,30,20.4,0,8,3,37.5,0.39,0.15,0,16.3,0,0,0
042e8a49,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,16.7,4,37,15,40.5,2.21,0.9,0.11,17.3,0,0,0
0489bb30,2019-2020,ITA,1. Serie A,9th,Hellas Verona,17,7.6,1,22,7,31.8,2.91,0.93,0.05,16.2,0,0,0
048a1cbc,2019-2020,GER,1. Bundesliga,2nd,Dortmund,25,25.9,8,40,15,37.5,1.54,0.58,0.2,19.6,7,0,0
04965583,2019-2020,ESP,1. La Liga,16th,Alavés,29,24.1,2,22,9,40.9,0.91,0.37,0.09,19.6,4,0,0
04e17fd5,2019-2020,ESP,1. La Liga,18th,Leganés,22,15.4,4,39,18,46.2,2.53,1.17,0.1,14.5,0,0,0
04e17fd5,2019-2020,ESP,1. La Liga,4th,Sevilla,22,8.8,4,21,8,38.1,2.37,0.9,0.19,10.9,0,0,0
05439de2,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,27,27.8,1,18,7,38.9,0.65,0.25,0.06,25.6,6,0,0
054849d2,2019-2020,GER,1. Bundesliga,15th,Augsburg,22,7.5,1,2,1,50,0.27,0.13,0.5,9.5,0,0,0
056d2d95,2019-2020,GER,1. Bundesliga,11th,Union Berlin,32,31.8,0,5,3,60,0.16,0.09,0,23.8,0,0,0
05d548d8,2019-2020,GER,1. Bundesliga,2nd,Dortmund,30,28.7,1,23,4,17.4,0.8,0.14,0.04,9.1,0,0,0
05e19d6a,2019-2020,ITA,1. Serie A,6th,Milan,22,32.3,4,37,11,29.7,1.15,0.34,0.05,17.9,0,2,2
05f99a4a,2019-2020,GER,1. Bundesliga,13th,Mainz 05,19,2.8,1,7,2,28.6,2.49,0.71,0.14,15.4,0,0,0
070a3904,2019-2020,ESP,1. La Liga,20th,Espanyol,25,29.5,2,52,9,17.3,1.76,0.3,0.04,23.6,0,0,0
0728bebe,2019-2020,ITA,1. Serie A,10th,Fiorentina,22,29.7,3,48,11,22.9,1.62,0.37,0.06,18.2,1,0,0
0745b37d,2019-2020,ENG,1. Premier League,20th,Norwich City,29,32.1,11,80,32,40,2.49,1,0.11,15,0,2,2
07767f42,2019-2020,ITA,1. Serie A,8th,Sassuolo,34,15.5,0,9,0,0,0.58,0,0,25.7,0,0,0
07802f7f,2019-2020,ENG,1. Premier League,11th,Southampton,27,31.2,22,90,35,38.9,2.89,1.12,0.23,13.5,0,1,2
080440a4,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,26,30.2,8,45,17,37.8,1.49,0.56,0.18,16.2,1,0,0
0821331c,2019-2020,ITA,1. Serie A,12th,Bologna,25,24.5,4,17,7,41.2,0.69,0.29,0.24,9.5,0,0,0
08511d65,2019-2020,ESP,1. La Liga,1st,Real Madrid,33,33.5,11,35,11,31.4,1.05,0.33,0.14,14.2,4,6,6
08593525,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,23,14.6,0,7,2,28.6,0.48,0.14,0,25,0,0,0
085e71a7,2019-2020,ITA,1. Serie A,10th,Fiorentina,21,31,0,0,0,NULL,0,0,NULL,NULL,0,0,0
088ca1bd,2019-2020,GER,1. Bundesliga,8th,Freiburg,29,31.5,5,43,16,37.2,1.36,0.51,0.12,23.5,12,0,0
08990838,2019-2020,ITA,1. Serie A,4th,Lazio,23,3.6,0,3,0,0,0.82,0,0,19.3,0,0,0
08aa9cd1,2019-2020,ITA,1. Serie A,17th,Genoa,20,24.8,5,51,16,31.4,2.05,0.64,0.08,15.7,1,1,2
08f5afaa,2019-2020,ITA,1. Serie A,6th,Milan,20,35.6,0,0,0,NULL,0,0,NULL,NULL,0,0,0
091795f2,2019-2020,ITA,1. Serie A,12th,Bologna,19,1.4,0,0,0,NULL,0,0,NULL,NULL,0,0,0
09538fdb,2019-2020,ITA,1. Serie A,13th,Udinese,26,28.5,10,83,34,41,2.91,1.19,0.12,14.7,1,0,0
0959c2a2,2019-2020,ESP,1. La Liga,1st,Real Madrid,21,21.2,2,23,11,47.8,1.09,0.52,0.09,21.3,0,0,0
099e666f,2019-2020,GER,1. Bundesliga,12th,Schalke 04,22,30.2,2,11,5,45.5,0.36,0.17,0.18,20.3,0,0,0
09a9e921,2019-2020,ESP,1. La Liga,5th,Villarreal,32,7.6,2,17,6,35.3,2.22,0.78,0.12,13.6,0,0,0
0a3065c8,2019-2020,ITA,1. Serie A,12th,Bologna,26,11.2,0,0,0,NULL,0,0,NULL,NULL,0,0,0
0a3d6d2b,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,19,0.1,0,0,0,NULL,0,0,NULL,NULL,0,0,0
0a3f6cde,2019-2020,GER,1. Bundesliga,18th,Paderborn 07,25,27.4,1,47,10,21.3,1.71,0.36,0.02,18.2,1,0,0
0a447501,2019-2020,ITA,1. Serie A,17th,Genoa,23,15.4,6,41,20,48.8,2.66,1.3,0.15,17.5,2,0,0
0a483542,2019-2020,ITA,1. Serie A,8th,Sassuolo,23,18.3,0,20,8,40,1.1,0.44,0,24,2,0,0
0ab1f153,2019-2020,ITA,1. Serie A,1st,Juventus,31,29.5,2,20,5,25,0.68,0.17,0.1,18.7,0,0,0
0ac94a23,2019-2020,ESP,1. La Liga,9th,Valencia,28,10.3,1,21,7,33.3,2.04,0.68,0.05,19.3,0,0,0
0ae4e09a,2019-2020,ESP,1. La Liga,12th,Levante,28,25.2,11,53,20,37.7,2.1,0.79,0.13,17.4,0,4,4
0b33f6ad,2019-2020,ESP,1. La Liga,13th,Valladolid,20,30.3,1,7,1,14.3,0.23,0.03,0.14,9.3,0,0,0
0b5a292a,2019-2020,ITA,1. Serie A,7th,Napoli,28,21.8,0,32,10,31.3,1.46,0.46,0,26.6,2,0,0
0b90bb97,2019-2020,ESP,1. La Liga,17th,Celta Vigo,23,21.6,6,48,14,29.2,2.22,0.65,0.13,15.5,1,0,0
0ba976e4,2019-2020,ESP,1. La Liga,2nd,Barcelona,16,11.4,7,33,12,36.4,2.89,1.05,0.21,15.1,0,0,0
0bc4e720,2019-2020,ESP,1. La Liga,9th,Valencia,22,4.6,2,8,3,37.5,1.72,0.65,0.25,13.1,0,0,0
0c2ac3cb,2019-2020,ESP,1. La Liga,2nd,Barcelona,26,2.1,0,6,1,16.7,2.9,0.48,0,15.8,0,0,0
0c2ac3cb,2019-2020,ESP,1. La Liga,17th,Celta Vigo,26,23.5,4,32,10,31.3,1.36,0.43,0.13,19,0,0,0
0c61c77c,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,21,22.6,7,38,18,47.4,1.68,0.8,0.18,16.3,2,0,0
0cc5f4a5,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,20,1.5,0,3,0,0,2.06,0,0,17.1,0,0,0
0ccac09c,2019-2020,ITA,1. Serie A,19th,Brescia,26,35.2,0,14,4,28.6,0.4,0.11,0,24.7,2,0,0
0d077b88,2019-2020,ITA,1. Serie A,8th,Sassuolo,27,10.3,1,10,5,50,0.97,0.49,0.1,31.6,2,0,0
0d4ceb32,2019-2020,ENG,1. Premier League,10th,Burnley,27,9.1,2,18,10,55.6,1.98,1.1,0.11,12.7,0,0,0
0d55d942,2019-2020,GER,1. Bundesliga,8th,Freiburg,27,23.2,0,0,0,NULL,0,0,NULL,NULL,0,0,0
0d82903c,2019-2020,ITA,1. Serie A,1st,Juventus,28,26.5,1,17,5,29.4,0.64,0.19,0.06,17.3,0,0,0
0db169ae,2019-2020,ITA,1. Serie A,19th,Brescia,19,33.5,1,27,7,25.9,0.81,0.21,0.04,27.2,4,0,0
0db5d2c8,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,29,5.5,0,0,0,NULL,0,0,NULL,NULL,0,0,0
0e0102eb,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,20,0.9,0,1,1,100,1.11,1.11,0,10.8,0,0,0
0e4fef6e,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,25,3.7,0,7,0,0,1.9,0,0,13.9,0,0,0
0e50f929,2019-2020,ESP,1. La Liga,10th,Osasuna,29,12.9,0,13,2,15.4,1.01,0.16,0,27.3,0,0,0
0e7ccfc4,2019-2020,ESP,1. La Liga,20th,Espanyol,28,3,0,3,1,33.3,1,0.33,0,22.2,0,0,0
0ef89a37,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,27,15.7,8,56,26,46.4,3.57,1.66,0.13,18.4,2,1,1
0fbecd11,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,25,16.1,0,27,11,40.7,1.68,0.69,0,21.7,0,0,0
10072610,2019-2020,ENG,1. Premier League,2nd,Manchester City,36,3.9,0,0,0,NULL,0,0,NULL,NULL,0,0,0
101da2b5,2019-2020,ENG,1. Premier League,2nd,Manchester City,34,26.6,0,17,2,11.8,0.64,0.08,0,13.2,0,0,0
1025db8e,2019-2020,GER,1. Bundesliga,15th,Augsburg,28,18.3,0,0,0,NULL,0,0,NULL,NULL,0,0,0
106bca06,2019-2020,GER,1. Bundesliga,12th,Schalke 04,25,15.9,0,14,3,21.4,0.88,0.19,0,18.3,0,0,0
10b9fa99,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,18,0.9,0,1,0,0,1.11,0,0,7,0,0,0
10e7f486,2019-2020,ITA,1. Serie A,8th,Sassuolo,21,11.3,1,11,4,36.4,0.98,0.35,0.09,20.9,1,0,0
111c3236,2019-2020,ENG,1. Premier League,12th,Everton,29,13.2,0,3,0,0,0.23,0,0,29.4,0,0,0
112521d1,2019-2020,ESP,1. La Liga,20th,Espanyol,21,12.1,1,12,5,41.7,0.99,0.41,0.08,17.3,0,0,0
119b9a8e,2019-2020,ENG,1. Premier League,2nd,Manchester City,25,12.2,1,4,1,25,0.33,0.08,0.25,16.4,0,0,0
11b9265b,2019-2020,ESP,1. La Liga,5th,Villarreal,27,16.3,0,9,3,33.3,0.55,0.18,0,18.7,0,0,0
11fd2b75,2019-2020,GER,1. Bundesliga,12th,Schalke 04,26,22.5,0,10,2,20,0.44,0.09,0,23.1,0,0,0
1238a3f9,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,10.7,1,19,3,15.8,1.78,0.28,0.05,13.1,0,0,0
1238a3f9,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,24,5.1,0,13,5,38.5,2.53,0.97,0,12.7,0,0,0
1265a93a,2019-2020,ENG,1. Premier League,4th,Chelsea,19,16.8,0,18,3,16.7,1.07,0.18,0,20.2,0,0,0
1295552e,2019-2020,ITA,1. Serie A,8th,Sassuolo,20,14.1,2,13,7,53.8,0.92,0.49,0.15,18.5,0,0,0
129af0db,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,26,23.3,12,64,27,42.2,2.75,1.16,0.16,12,0,2,3
12c50af5,2019-2020,ESP,1. La Liga,17th,Celta Vigo,25,18.1,1,19,9,47.4,1.05,0.5,0.05,18.9,1,0,1
130a7a3f,2019-2020,ITA,1. Serie A,6th,Milan,24,13.4,2,31,8,25.8,2.31,0.6,0.06,16.9,0,0,0
13203c45,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,26,26.3,1,19,4,21.1,0.72,0.15,0.05,24.1,0,0,0
132ac341,2019-2020,ESP,1. La Liga,10th,Osasuna,30,29,3,14,4,28.6,0.48,0.14,0.21,9.4,0,0,0
149c5f5d,2019-2020,ITA,1. Serie A,11th,Parma,21,10.5,0,3,1,33.3,0.28,0.09,0,22.4,0,0,0
149c5f5d,2019-2020,ITA,1. Serie A,13th,Udinese,21,0.9,0,0,0,NULL,0,0,NULL,NULL,0,0,0
14b8fcdf,2019-2020,ITA,1. Serie A,1st,Juventus,25,7.7,0,6,2,33.3,0.78,0.26,0,14.8,0,0,0
157d29b6,2019-2020,ITA,1. Serie A,18th,Lecce,29,9.2,2,23,6,26.1,2.51,0.66,0.09,19.5,0,0,0
15b287da,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,22,21.9,2,48,19,39.6,2.19,0.87,0.04,15.3,2,0,0
15d0c248,2019-2020,ITA,1. Serie A,4th,Lazio,22,22.5,1,8,1,12.5,0.36,0.04,0.13,11.9,0,0,0
15ea812b,2019-2020,ENG,1. Premier League,10th,Burnley,26,38,2,20,4,20,0.53,0.11,0.1,8.2,0,0,0
15f3ec41,2019-2020,ENG,1. Premier League,4th,Chelsea,18,9.6,1,22,4,18.2,2.29,0.42,0.05,17.4,0,0,0
162efffd,2019-2020,ITA,1. Serie A,13th,Udinese,25,31.4,7,86,30,34.9,2.74,0.96,0.08,21.2,3,0,0
16657b95,2019-2020,ITA,1. Serie A,5th,Roma,24,18,1,29,9,31,1.62,0.5,0.03,20.2,0,0,0
16aa3654,2019-2020,ESP,1. La Liga,19th,Mallorca,18,25.7,4,54,25,46.3,2.1,0.97,0.07,19.7,6,0,0
16b9d5cf,2019-2020,ITA,1. Serie A,7th,Napoli,27,20,1,4,1,25,0.2,0.05,0.25,10.4,0,0,0
16bb656a,2019-2020,ITA,1. Serie A,9th,Hellas Verona,24,7.7,1,4,1,25,0.52,0.13,0.25,4.8,0,0,0
16ceb862,2019-2020,ENG,1. Premier League,4th,Chelsea,32,11,8,39,19,48.7,3.53,1.72,0.21,10.9,1,0,0
16daec92,2019-2020,GER,1. Bundesliga,9th,Eint Frankfurt,24,11.6,0,25,7,28,2.15,0.6,0,19.2,2,0,0
16e9d0ea,2019-2020,ESP,1. La Liga,15th,Betis,26,25.2,0,25,8,32,0.99,0.32,0,16.1,0,0,0
173061c0,2019-2020,ITA,1. Serie A,11th,Parma,29,28.9,3,31,8,25.8,1.07,0.28,0.1,18.8,0,0,0
17376543,2019-2020,GER,1. Bundesliga,11th,Union Berlin,31,33,0,2,1,50,0.06,0.03,0,8,0,0,0
174651c8,2019-2020,ESP,1. La Liga,8th,Getafe,29,10.5,3,19,7,36.8,1.81,0.67,0.16,33.7,8,0,0
1770bd68,2019-2020,ITA,1. Serie A,13th,Udinese,25,27.3,2,16,4,25,0.59,0.15,0.13,20.5,1,0,0
178ae8f8,2019-2020,ENG,1. Premier League,7th,Wolves,22,25.4,7,69,26,37.7,2.72,1.02,0.1,13.7,0,0,0
17f3620a,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,24,10.1,4,23,8,34.8,2.28,0.79,0.09,17,0,2,2
17f3620a,2019-2020,ITA,1. Serie A,6th,Milan,24,13.1,4,45,12,26.7,3.42,0.91,0.02,15.7,0,3,3
1840e36d,2019-2020,ESP,1. La Liga,1st,Real Madrid,27,34,0,1,1,100,0.03,0.03,0,7,0,0,0
1880614f,2019-2020,ITA,1. Serie A,5th,Roma,22,9.7,3,26,9,34.6,2.68,0.93,0.12,19.2,0,0,0
18abe173,2019-2020,ESP,1. La Liga,17th,Celta Vigo,23,27.8,0,10,1,10,0.36,0.04,0,10.2,0,0,0
18b896d6,2019-2020,ENG,1. Premier League,4th,Chelsea,26,19,2,11,3,27.3,0.58,0.16,0.18,13.9,0,0,0
1900032e,2019-2020,ENG,1. Premier League,11th,Southampton,26,16.6,1,10,5,50,0.6,0.3,0.1,11.7,0,0,0
1961b2aa,2019-2020,ENG,1. Premier League,12th,Everton,26,16.2,0,5,0,0,0.31,0,0,22.7,0,0,0
19709006,2019-2020,ESP,1. La Liga,18th,Leganés,21,21.3,9,58,27,46.6,2.73,1.27,0.12,26,14,2,2
197640fd,2019-2020,ITA,1. Serie A,3rd,Atalanta,23,19.7,1,17,4,23.5,0.86,0.2,0.06,13.5,0,0,0
19b776e9,2019-2020,ESP,1. La Liga,9th,Valencia,27,1.9,1,5,3,60,2.65,1.59,0.2,12.2,0,0,0
19e4eab9,2019-2020,ITA,1. Serie A,13th,Udinese,23,24.6,1,8,2,25,0.33,0.08,0.13,12.7,0,0,0
1ae30132,2019-2020,ENG,1. Premier League,10th,Burnley,34,21,0,12,5,41.7,0.57,0.24,0,25.7,0,0,0
1ae836b1,2019-2020,GER,1. Bundesliga,14th,Köln,21,6.9,0,13,7,53.8,1.88,1.01,0,16.9,1,0,0
1b84dbe1,2019-2020,ENG,1. Premier League,12th,Everton,26,33.7,0,29,5,17.2,0.86,0.15,0,24.3,13,0,0
1bacc518,2019-2020,ESP,1. La Liga,2nd,Barcelona,22,23.5,2,4,4,100,0.17,0.17,0.5,11.7,0,0,0
1bda5842,2019-2020,ESP,1. La Liga,6th,Real Sociedad,27,26.6,7,40,15,37.5,1.5,0.56,0.18,14.2,0,0,1
1bf33a9a,2019-2020,ENG,1. Premier League,4th,Chelsea,20,19.1,9,62,25,40.3,3.24,1.31,0.15,13.2,0,0,0
1bf811d4,2019-2020,ENG,1. Premier League,20th,Norwich City,25,14.4,0,16,2,12.5,1.11,0.14,0,11.3,0,0,0
1c7012b8,2019-2020,ENG,1. Premier League,16th,West Ham,20,38,1,30,9,30,0.79,0.24,0.03,22.6,0,0,0
1cadaf34,2019-2020,ITA,1. Serie A,3rd,Atalanta,18,0.2,0,1,0,0,5.29,0,0,11,0,0,0
1cb49278,2019-2020,ENG,1. Premier League,4th,Chelsea,23,19.5,0,7,2,28.6,0.36,0.1,0,11.2,0,0,0
1cbe4984,2019-2020,GER,1. Bundesliga,7th,Wolfsburg,24,4.2,0,3,1,33.3,0.71,0.24,0,24,0,0,0
1d0bb7e4,2019-2020,ITA,1. Serie A,3rd,Atalanta,19,3.1,0,1,0,0,0.32,0,0,5.8,0,0,0
1d1691ad,2019-2020,GER,1. Bundesliga,1st,Bayern Munich,23,1.7,0,0,0,NULL,0,0,NULL,NULL,0,0,0
1d1691ad,2019-2020,ESP,1. La Liga,1st,Real Madrid,23,3.8,0,2,0,0,0.52,0,0,18.2,0,0,0
1d8e9add,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,27,10.7,0,0,0,NULL,0,0,NULL,NULL,0,0,0
1d8e9add,2019-2020,GER,1. Bundesliga,16th,Werder Bremen,27,12.3,0,1,0,0,0.08,0,0,10.2,0,0,0
1daec722,2019-2020,ESP,1. La Liga,8th,Getafe,21,36,1,31,6,19.4,0.86,0.17,0.03,19.5,2,0,0
1ea5f91c,2019-2020,ITA,1. Serie A,15th,Sampdoria,23,23.3,2,41,9,22,1.76,0.39,0.05,18.7,0,0,0
1ecb65be,2019-2020,ENG,1. Premier League,12th,Everton,30,14.3,2,28,10,35.7,1.96,0.7,0.07,15.9,0,0,0
1ef37668,2019-2020,ENG,1. Premier League,10th,Burnley,30,20.9,0,14,4,28.6,0.67,0.19,0,22.4,0,0,0
1f079188,2019-2020,ESP,1. La Liga,5th,Villarreal,28,21.2,2,6,3,50,0.28,0.14,0.33,15.5,0,0,0
1f44ac21,2019-2020,GER,1. Bundesliga,2nd,Dortmund,19,11.8,13,35,20,57.1,2.96,1.69,0.37,12,0,0,0
1fb1c435,2019-2020,ESP,1. La Liga,9th,Valencia,28,20.9,4,39,14,35.9,1.87,0.67,0.1,14.6,0,0,0
1fca9171,2019-2020,ITA,1. Serie A,20th,SPAL,25,12,2,23,8,34.8,1.91,0.67,0.09,17.8,1,0,0
1fda91b3,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,17,0.6,0,0,0,NULL,0,0,NULL,NULL,0,0,0
1fe0492d,2019-2020,ESP,1. La Liga,16th,Alavés,23,29.6,0,20,8,40,0.68,0.27,0,17.3,0,0,0
1fe67e86,2019-2020,ESP,1. La Liga,11th,Athletic Club,31,6.3,0,3,0,0,0.48,0,0,28.8,0,0,0
20030c06,2019-2020,GER,1. Bundesliga,3rd,RB Leipzig,26,9.5,1,7,3,42.9,0.74,0.32,0.14,15.7,1,0,0
200e89e1,2019-2020,ESP,1. La Liga,6th,Real Sociedad,17,4.9,0,15,5,33.3,3.05,1.02,0,17.2,0,0,0
20730eae,2019-2020,ITA,1. Serie A,6th,Milan,20,15.6,6,45,15,33.3,2.88,0.96,0.13,15.5,0,0,0
20b3a502,2019-2020,ITA,1. Serie A,12th,Bologna,21,7.8,0,10,1,10,1.29,0.13,0,22.9,0,0,0
21166ff4,2019-2020,ENG,1. Premier League,5th,Leicester City,23,33.7,1,20,7,35,0.59,0.21,0.05,9,0,0,0
2146785a,2019-2020,ITA,1. Serie A,6th,Milan,22,18,1,13,2,15.4,0.72,0.11,0.08,22.8,0,0,0
21512407,2019-2020,ESP,1. La Liga,3rd,Atlético Madrid,28,22,0,3,0,0,0.14,0,0,22.2,2,0,0
217875a4,2019-2020,ITA,1. Serie A,14th,Cagliari,19,12.9,0,1,0,0,0.08,0,0,5.8,0,0,0
217c93a1,2019-2020,GER,1. Bundesliga,10th,Hertha BSC,17,0.4,0,0,0,NULL,0,0,NULL,NULL,0,0,0
21a66f6a,2019-2020,ENG,1. Premier League,6th,Tottenham,26,28.7,18,78,34,43.6,2.71,1.18,0.21,19.1,7,2,2
2200181e,2019-2020,GER,1. Bundesliga,17th,Düsseldorf,24,30.3,2,28,4,14.3,0.92,0.13,0.07,16.6,7,0,0
228b0d9d,2019-2020,ESP,1. La Liga,6th,Real Sociedad,21,10.9,0,0,0,NULL,0,0,NULL,NULL,0,0,0
228f73ae,2019-2020,ITA,1. Serie A,7th,Napoli,25,2,1,7,1,14.3,3.58,0.51,0.14,16.1,0,0,0
22919e97,2019-2020,GER,1. Bundesliga,6th,Hoffenheim,26,8.3,5,20,10,50,2.41,1.21,0.25,11.3,0,0,0
229cd98a,2019-2020,GER,1. Bundesliga,15th,Augsburg,21,4.1,2,5,2,40,1.23,0.49,0.4,13.2,0,0,0
230a2fac,2019-2020,ITA,1. Serie A,7th,Napoli,25,33,3,22,6,27.3,0.67,0.18,0.14,11,0,0,0
2327c29e,2019-2020,ESP,1. La Liga,12th,Levante,27,7.3,2,22,9,40.9,3.03,1.24,0.09,18.9,0,0,0
2334478a,2019-2020,ITA,1. Serie A,17th,Genoa,26,13.9,1,18,6,33.3,1.29,0.43,0.06,18.2,2,0,0
240d3a0b,2019-2020,ESP,1. La Liga,11th,Athletic Club,29,33.7,0,14,0,0,0.42,0,0,21.5,0,0,0
246d153b,2019-2020,ITA,1. Serie A,16th,Torino,22,23.1,0,12,2,16.7,0.52,0.09,0,23.3,0,0,0
24f59bb2,2019-2020,ESP,1. La Liga,2nd,Barcelona,22,11.3,1,4,1,25,0.36,0.09,0.25,14.7,0,0,0
253a06b9,2019-2020,ESP,1. La Liga,10th,Osasuna,25,17.7,9,68,27,39.7,3.85,1.53,0.13,18.1,0,0,0
254147d4,2019-2020,ENG,1. Premier League,11th,Southampton,21,10.3,2,20,7,35,1.94,0.68,0.1,17.4,0,0,0
25ab9c9c,2019-2020,GER,1. Bundesliga,8th,Freiburg,28,15.2,1,14,2,14.3,0.92,0.13,0.07,10.4,0,0,0
2691c772,2019-2020,ENG,1. Premier League,10th,Burnley,29,15,6,39,11,28.2,2.6,0.73,0.13,15.3,0,1,1
26db8853,2019-2020,ITA,1. Serie A,13th,Udinese,24,12.7,0,10,3,30,0.79,0.24,0,20.3,0,0,0
26f6dca8,2019-2020,ENG,1. Premier League,16th,West Ham,26,15.3,0,23,7,30.4,1.5,0.46,0,18.1,3,0,0
271b8617,2019-2020,GER,1. Bundesliga,11th,Union Berlin,23,19.1,5,43,13,30.2,2.26,0.68,0.09,19.2,1,1,1
2784f898,2019-2020,ESP,1. La Liga,1st,Real Madrid,21,11.4,0,3,1,33.3,0.26,0.09,0,11.8,0,0,0
27a013f7,2019-2020,ESP,1. La Liga,17th,Celta Vigo,27,32.1,1,12,3,25,0.37,0.09,0.08,13,0,0,0
27c01749,2019-2020,ENG,1. Premier League,15th,Brighton,19,14,3,38,13,34.2,2.72,0.93,0.08,15.9,0,0,0
282f75f3,2019-2020,ENG,1. Premier League,15th,Brighton,27,35.9,3,30,10,33.3,0.84,0.28,0.1,11,5,0,0
291e3ec3,2019-2020,ENG,1. Premier League,20th,Norwich City,18,2.5,0,6,2,33.3,2.37,0.79,0,16.6,0,0,0
2928dca2,2019-2020,ENG,1. Premier League,7th,Wolves,26,38,0,0,0,NULL,0,0,NULL,NULL,0,0,0
2946f9a1,2019-2020,ESP,1. La Liga,1st,Real Madrid,29,4.9,1,6,1,16.7,1.23,0.21,0.17,22.3,0,0,0
29733c72,2019-2020,ENG,1. Premier League,3rd,Manchester Utd,31,8.4,0,9,1,11.1,1.07,0.12,0,17.8,2,0,0
2979c05a,2019-2020,GER,1. Bundesliga,18th,Paderborn 07,24,11.8,1,23,9,39.1,1.94,0.76,0.04,22.3,0,0,0
29b61deb,2019-2020,ESP,1. La Liga,16th,Alavés,26,12.1,1,4,1,25,0.33,0.08,0.25,16.2,0,0,0
2a0c8ba4,2019-2020,ESP,1. La Liga,4th,Sevilla,25,25,2,28,6,21.4,1.12,0.24,0.07,23.1,8,0,0
